Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
geng messi kontol enggak apa apa deng biar icardi lautaro cepat menyetel,1,1,0,1,0,0,0,0,1
mau ah pak rt nya bolot,0,1,0,0,0,0,0,0,0
kelakuan batak kafir ya sih suka memecah belah umat,1,1,1,0,0,1,0,0,0
namanya simpang susun bukan bundaran semanggi om habib waras dasar kampungan kamu om,1,1,1,0,0,0,0,0,1
katolik nusantara kok misa sekarang pakai bahasa indonesia bahkan pakai bahasa jawa yogyakarta jawa tengah sekitarnya di tempat tempat pun rasa banyak yang pakai bahasa lokal,0,0,0,0,0,0,0,0,0
pertamina rugi garuda rugi perusahaan listrik negara rugi kau rugi banyak badan usaha milik negara harusnya untung malah devisit masih pihak tanpa sungkan bilang jokowi presiden hebat giliran anaknya bisnis pisang goreng omzetnya triliunan percaya dungu,1,1,0,1,0,0,0,0,1
makin bangga padahal masih gubernur bagaimana kalau jadi presiden,0,0,0,0,0,0,0,0,0
terbukti kan kalau kamu cuma modal fitnah semua cebong sama modal bacot kencang fitnah sana sini bisa membuktikan kamu jauh beda sama teman teman kamu di kolam,1,1,0,1,0,0,0,0,1
perempuan kayak kamu mending mati deh jelek enggak usah sok jadi make up artist,1,1,1,0,0,0,1,1,0
pilihan kepala daerah lewat dewan perwakilan rakyat daerah dinilai tak atasi politik uang saran perludem,0,0,0,0,0,0,0,0,0
metodenya sih kampret banget,0,1,0,0,0,0,0,0,0
ten hyung bisa bahasa cina sedikit sedikit,0,0,0,0,0,0,0,0,0
menyambung twit sebelumnya alhamdulillah akhirnya sudah diterima kerja daerah tangsel mayoritas teman teman kantor agamanya katolik yang kristen beberapa yang islam,0,0,0,0,0,0,0,0,0
bom alinea bom jauser temer,0,0,0,0,0,0,0,0,0
haha sempit banget pikiranmu bang cuma kampret cebong doang kasihan,1,1,1,0,0,0,0,0,1
warga dusun mambang panasan lestarikan budaya sedekah bumi bagian,0,0,0,0,0,0,0,0,0
jawa tempat tinggal ada gereja katolik jawa konon kata teman katolik digereja tersebut khotbahnya pakai bahasa jawa kuno krama kromo halus jawa halus,0,0,0,0,0,0,0,0,0
saudara mengaji kota batu saudara mengaji jombang jombang gemerlap melalui saudara mengaji semoga allah izinkan gus ipul mbak puti jadi gubernur wakil gubernur jawa timur,0,0,0,0,0,0,0,0,0
iya sipitlah malah tertawa iya jangan marah skincare mahal,0,0,0,0,0,0,0,0,0
banyak bacot padahal,0,1,0,0,0,0,0,0,0
kalau rezim engah yang jujur bro kaya lah yang keluarpun suara radio rusak pitanya berbelit,0,0,0,0,0,0,0,0,0
usah sok keren mengetik jutek cocok udik banget,1,1,1,0,0,0,0,0,1
rakyat kecil susah cari makan dipimpin jokowi gayanya merakyat menyiksa rakyat diganti pada mati ganti presiden,1,0,1,0,0,0,0,0,1
gatot berpikir akan mujur susilo bambang yudhoyono susilo bambang yudhoyono menjadi presiden momennya tepat tak saingan berarti kalau gatot saatnya tepat karya nyatanya ada menjadikan gatot calon presiden sama mati langkah,0,0,0,0,0,0,0,0,0
tunggu aksi bela kafir hari tanu,1,1,1,0,1,0,0,0,0
ngakakkk banget kepick derita ice mochi gue kamu tidak pantas taken kamu cacat,1,1,1,0,0,0,1,0,0
keterlaluan kalau manusia suka sama sontoloyo model beginian,1,1,1,0,0,0,0,0,1
subjek kesusasteraan melayu tiada nilai ekonomi,0,0,0,0,0,0,0,0,0
masa rezim jokowi aku dua tembakan sama yona kali,0,0,0,0,0,0,0,0,0
cebong senior nih,1,1,1,0,0,0,0,0,1
dulu sumbu pendek mendukung penista agama islam al almaidah kok sekarang mencak mencak kedunguannya,1,1,0,1,1,0,0,0,0
protes mulu kamu kayak dewan perwakilan rakyat,0,0,0,0,0,0,0,0,0
nah kamu tinggi bb sudah berasa kurus apa gue bb cungkring banget kan iya idealnya enam puluh lima kilogram jauh tidak pernah walaupun waktu pernah naik gue demam turun,0,0,0,0,0,0,0,0,0
cebong mana mengerti,1,1,1,0,0,0,0,0,1
menuju kiprah seorang susi pudjiastuti dipertanyakan akankah tetap menjadi menteri perikanan menjadi pengusaha ataukah melangkah jauh menuju kursi wakil presiden aku â bukan lautan kolam susi rabu pukul waktu indonesia bagian barat,0,0,0,0,0,0,0,0,0
bandung bebas banjir nurul arifin menyatakan solusinya danau buatan bandung cantik bandung harmonis bandung memilih nuruli calon wali kota bandung calon wali kota bandung,0,0,0,0,0,0,0,0,0
res res cebong kalau goblok belum res memaklumkan,1,1,0,1,0,0,0,0,1
bencong idiot it kalau tidak berani pak akun asli buat sebar hoaks fitnah nah sekarang coba lihat akun kamu cong,1,1,1,0,0,0,1,1,0
kok rakyat bisa lengserkan jokowi,1,0,1,0,0,0,0,0,1
orang kalau menjadi kafir hasil perbuatannya bukan tuduhan orang kamu kalau kafir karena kamu melakukan perbuatan kafir dikasih tau umat kalau kamu lakukan kekafiran jadi umat menjauhkan perbuatan,0,0,0,0,0,0,0,0,0
lebih baik terlihat bajingan hati punya iman terlihat rupawan kelakuan kayak preman,0,1,0,0,0,0,0,0,0
sipit ah,0,0,0,0,0,0,0,0,0
se tulen apapun seorang lelaki kalau dikejar banci tetap lari konyol selamanya aku,0,0,0,0,0,0,0,0,0
nih terakhir aku tanya itu utang era jokowi semua bencong diam sih gembel warung internet banci kaleng,1,1,1,0,0,0,0,1,0
biadab rezim jokowi uniform resource locator,1,1,1,0,0,0,0,0,1
apa hubungannya anak layangan kampungan juragan,0,0,0,0,0,0,0,0,0
cebong jangan dinasehati bu mempan mempannya diludahi tiga kali sebelah kiri baca auzubillah,1,1,0,1,0,0,0,0,1
sepertinya gerombolan rindu kerusuhan hati hati dikabul tuhan iklan ahok jahat,1,0,0,1,0,0,0,0,1
terima kasih pm terus menerus membangunkan ekonomi negara walaupun diserang pelbagai sudut mereka tidak senang kemajuan,0,0,0,0,0,0,0,0,0
maju kamu sini anjing uniform resource locator,1,1,1,0,0,0,0,0,1
partai mau sebutkan namanya cara melunaskan hutang mencetak uangnya terus dibayar kira kira anak ekonomi jengkel tidak ya dengan omongan partai tersebut,0,0,0,0,0,0,0,0,0
fangirl rata rata main twitter kalau main instagram uangnya cepat habis cuma buat beli kuota merch antek anteknya god sama done this,0,0,0,0,0,0,0,0,0
kamu lupa susilo bambang yudhoyono tahun kowi tahun buat persentase baru jelas kawan sembako garam impor gila kan,1,0,1,0,0,0,0,0,1
sepertinya gue paham deh selera bias gue vokal rapp orang singing gemas sipit,0,0,0,0,0,0,0,0,0
ambang batas diperlukan efisiensi biaya demokrasi kata rezim lebih tepat diberikan orang pernah memimpin reformasi sekarang pemerintahan demokratis,0,0,0,0,0,0,0,0,0
oi bos kamu mau bilang apa sih karena orang hina agama kamu terus sih berengsek bersalah boleh dibenarkan tindakannya rupanya ajaran kalian tidak heran kamu junjung,1,1,0,1,1,0,0,0,0
wkwk kampang,0,1,0,0,0,0,0,0,0
mau tetap dukung prabowo ragu elektabilitasnya anjlok pula prabowo dua kali maju gagal terus rakyat bosan bukan calon fresh tidak punya peluang menang tinggi,0,0,0,0,0,0,0,0,0
jomlo jablay kayak perek,1,1,1,0,0,0,0,1,0
empok silvy nyinyir melulu pertanyaan nya sayang sesat maklum sih dese mak mak devat final daerah khusus ibukota debat final pemilihan kepala daerah jakarta,1,1,1,0,0,0,0,0,1
presiden jokowi optimis indonesia semakin cerah,0,0,0,0,0,0,0,0,0
lanjut sambungannya anjing nih bocah uniform resource locator,1,1,1,0,0,0,0,0,1
babi lah terkejut,0,1,0,0,0,0,0,0,0
ganyang partai komunis indonesia beserta antek anteknya,1,0,0,1,0,1,0,0,0
tidak selama kasus mobil sedang parkir kondisi mesin mati lalu terbakar bahaya mobil diparkir garasi rumah bisa penyebab kebakaran kasus tidak pernah terjadi kasus mobil neno warisman,0,0,0,0,0,0,0,0,0
bubarkan komisi pemberantasan korupsi fud jadikan orang tersangka asal asalan kalah nih sekarang,1,0,0,1,0,0,0,0,1
nyata rezim anti islam dibilang hoaks,1,0,1,0,1,0,0,0,0
qaumi ekajati conference jamiat ul ulama hind janab muhammad ali shabbir kakak khusus kitab,0,0,0,0,0,0,0,0,0
yang paling aku sukai dunia yaitu matahari bulan kamu matahari siang hari bulan malam hari kamu selamanya hatiku,0,0,0,0,0,0,0,0,0
budek buta otak mati jadi mungkin sulit jangan berharap banyak,0,1,0,0,0,0,0,0,0
otak bani cebong memang kosong seorang napi penista agama diselingkuhi istri tahun lamanya bermulut jamban dipuja puja bak dewa cebong koplo,1,1,1,0,1,0,0,0,0
aku menghindar bukan aku munafik aku sadar aku siapa,0,0,0,0,0,0,0,0,0
jakarta banjir pemimpinnya punya akhlak baik penista agama uniform resource locator,1,0,1,0,1,0,0,0,0
cristiano ronaldo bini dulu baru mencalonkan presiden masak punya ibu negara,1,0,1,0,0,0,0,0,1
partai keadilan sejahtera bersama ulama mencegah bangsa penjajahan asing asing,0,0,0,0,0,0,0,0,0
haha ah taruih sanak polanya terbaca sama komunis syiah murtadin mana bikin rusak itu,0,0,0,0,0,0,0,0,0
soal produk asing terlewat buka sejarah islam lebih dulu masuk cina ketimbang nusantara baju koko takwa asli cina bukan budaya dan jubah kamu pakai budaya impor arab jadi lebih baik telanjang biar ucapan sesi,0,0,0,0,0,0,0,0,0
ustaz ulama bicara politik dibully diminta berhenti anggota parlemen kritik dimaki maki dibilang grup sakit hati tokoh nasional kritik dibunuh karakternya pejabat aktif rajin kritik dipecat terus penjilat yang bicara politik menyanjung,1,1,1,0,0,0,0,0,1
baik baik jokowi anti islam,1,0,1,0,1,0,0,0,0
najis mesum mulu,0,1,0,0,0,0,0,0,0
berarti semua ulah pemerintah dong kalau wakil presiden mahar gratifikasi,0,0,0,0,0,0,0,0,0
masih ingat dulu kelompok pelangi kristen radikal kaum sekuler komunis mencibir habibie jangan jangan kelompok pelangi yang kumpulkan siuser,1,0,0,1,1,0,0,0,0
dan chagiya yana bani hakuri waduh sai yasha pahala,0,0,0,0,0,0,0,0,0
memang kurang melek mata hatinya serius nyinyir,1,0,1,0,0,0,0,0,1
burung onta tinggal mars makan telur burung unta hem,0,0,0,0,0,0,0,0,0
anjing anjing kelaparan rakus duit sekarang pesta pora curut curut maling duit rakyat makan kenyang sekarang teriak teriak kopar kafir asing asing cuma kedok buat goblokan pemujanya,1,1,0,1,0,0,0,0,1
betul bego,1,1,1,0,0,0,0,0,1
bahkan anak istri nya tidak karena melupakan tuhan menuhankan saint teknologi pun sekarang terjadi di sebagian bangsa,0,0,0,0,0,0,0,0,0
benar benar benar benar gue duduk sama keren wkwk mana meja sepetak kampang,0,1,0,0,0,0,0,0,0
menunggu usia balig wali observasi fit kamu consummatum mature hamil kalau yahudi kan bar banget mitzvah masuk masa dewasa cewek cowok,0,0,0,0,0,0,0,0,0
menyatakan pendapat bukan fitnah kena asah tajam sebab realitanya pantai timur je kuat negeri agama prioritas ada tambahan isu kos sara hidup ekonomi pon orang ambil kira kat pantai timur xpe lah kerja dok banyak pon,0,0,0,0,0,0,0,0,0
sekarang ditanyai tanya sih athea tepung apa buat roti jala sih qayyum nih bukan natural killer jawab haiz tak cinta sepertimu haha makcik min kecoh gila,0,0,0,0,0,0,0,0,0
mana tau kan yahudi,0,0,0,0,0,0,0,0,0
kaum bani cabul bisa bohongi bahkan makan dia berbohong katakan mau pulang ada donatur rasakaah azab allah,1,1,0,1,0,0,0,1,0
geblek didatangi polisi baru tau rasa wkwk,0,1,0,0,0,0,0,0,0
terkutuk engkau,1,1,1,0,0,0,0,0,1
kamu kampang bal,1,1,1,0,0,0,0,0,1
islam islam islam nusantara kristen buddha hindu katolik tidak ada embel embel nusantara,0,0,0,0,0,0,0,0,0
allah subhanahu wa taala di sembah sembah muslim setan halalkan rampasan mengajarkan tunduk patuh mengobarkan cocok cocok penis,1,1,0,1,1,0,0,0,0
kayak bersih suci sendiri kamu tolol terus kamu teriak muslim berbuat apa saudara muslim mu kalau makan masih mengemis usah kopar kafirin orang benci go,1,1,1,0,1,0,0,0,0
twitter logonya burung isinya manusia anjing monyet sama babi,0,1,0,0,0,0,0,0,0
muslim rohingya kehilangan kaki akibat ranjau darat ditanam teroris buddha,1,0,0,1,1,0,0,0,0
jijik takut mencret ada toilet kan bahaya dum camping,0,0,0,0,0,0,0,0,0
haha baru tau biasa cuma mentok cangkem cocot haha,0,1,0,0,0,0,0,0,0
wasit picek,1,1,1,0,0,0,1,0,0
amukan massa tidak benar hukum maupun kemanusiaan persoalannya budaya mengakar masyarakat bersumber kekecewaan turun temurun masyarakat penegakan hukum,0,0,0,0,0,0,0,0,0
suka sama aku langung selesaikan bareng sini enggak usah mengirim setan yang suka sembarangan menaruh gelas beginilah pecahkan biji aaarrggghhhh,0,1,0,0,0,0,0,0,0
bagian mana lucunya manusia manusia kena pecahan bom cacat seumur hidup ada semb,0,0,0,0,0,0,0,0,0
guard warga asing bii,0,0,0,0,0,0,0,0,0
fiksi sebuah prosa naratif bersifat imajiner meskipun imajiner fiksi tetaplah masuk akal mengandung kebenaran prosa naratif suatu jenis tulisan menceritakan kejadian tujuan me,0,0,0,0,0,0,0,0,0
bodoh banget sih tahu akan jawab malah tanya terus bodoh apa goblok bersaudara yasudah lah nama hidup terima kasih,0,1,0,0,0,0,0,0,0
orang terkaya indonesia bukan orang indonesia orang cina mengerikan kalau indonesia kayak singapura yang pribumi usir,1,0,0,1,0,1,0,0,0
pernah tak menarik hidup dalam tampilan seorang yang paling culun sekalipun drama komedi tragedi,0,0,0,0,0,0,0,0,0
sifat kampret di cebong licik culas memfitnah dasar cebong kampret,1,1,0,1,0,0,0,0,1
koalisi pakai hati cuci tangan bergandengan topeng rombeng tutup koreng nenek sihir sibuk menyisir namanya belia namanya dunia haus ilmu cinta jatuh jatuh jauh jauh biru tetap biru kalau merah jangan,0,0,0,0,0,0,0,0,0
menarik meskipun kaosnya bertuliskan â ganti gubernur jatengâ semangat antusiasme mengajak foto bersama pak tetap kami ganjar yasin,0,0,0,0,0,0,0,0,0
bukti on bukti jangan congor doang,1,1,1,0,0,0,0,0,1
yuhuuuu teman posko jadian pasang lo ya sepertinya hangat tai ayam kalau mb janah sih bawa perasaannya bikin malas mengerjakan skripsi inginnya berkumpul terus sama teman haha not always bout love lo dek bawa perasaannya lebih kekeluargaan nya,0,1,0,0,0,0,0,0,0
menurutnya semua orang menjadi buddha berbuat baik semua agama mengajarkan kebaikan kasih sayang sesama nya,0,0,0,0,0,0,0,0,0
iya kamu manusia berkelakuan cebong mau hina marah dihina,1,1,1,0,0,0,0,0,1
media pura pura bego ajak ajak bego orang namanya pembodohan parah,1,1,0,1,0,0,0,0,1
tak bicara agama ajaran sesat menyebabkan banyak korban oke,0,0,0,0,0,0,0,0,0
di rezim bapak jokowi freeport bertekuk lutut jokowi periode for jokowi,0,0,0,0,0,0,0,0,0
bangga jadi orang islam to times,0,0,0,0,0,0,0,0,0
cuma indonesia komunis liberal akur ideologi seseorang diomong antek komunis liberal asing sedih iya mas,0,0,0,0,0,0,0,0,0
dulu guru mengaji sering bilang kalian jangan main sepak bola sepak bola olah raganya partai komunis indonesia diejek antek komunis sejak kecil,1,0,1,0,0,1,0,0,0
bravo presiden jokowi ð presiden joko widodo jokowi tercatat merampungkan proyek strategis nasional play station network terhitung sejak apa,0,0,0,0,0,0,0,0,0
kamu memelihara tuyul,0,0,0,0,0,0,0,0,0
tidak bilang musnahkan orang mengkafirkan orang kalau bicara hukum dengan mengatakan bunuh kafir kalau orang ada itu masuk intimidasi ancaman sudah masuk dalil hukum,0,0,0,0,0,0,0,0,0
temani indonesia network election survey malam dong bang indonesia network election survey sange berat mau hubung indonesia network election survey jamin puas bispak janda meme,0,1,0,0,0,0,0,0,0
gue mau retweet video nya sedih kasihan malah semakin viral takut lebih banyak orang orang idiot ngebully mas mas sih korban bully teman sesama mahasiswa nya yang katanya oi yang ternama banget pray for mahasiswa ui,0,1,0,0,0,0,0,0,0
orang edan,1,1,1,0,0,0,1,0,0
cantik ð â ¤ï¸,0,0,0,0,0,0,0,0,0
kalau nak jadi pakar ekonomi masuk jasa pakar perundangan masuk jasa pakar percukaian masuk jasa pakar strategi komunikasi masuk jasa pakar polisi bangsa masuk jasa pakar psikologi masuk jasa universitas jasa semua kelayak,0,0,0,0,0,0,0,0,0
aku mengerti komunis aku mengertinya kok manis,0,0,0,0,0,0,0,0,0
kok baju hitam disalahkan jadi korban menyuruh buat dorong malah orang orang tua situ suruh dorong perlu diejek bangsat bocah dorong belum murni kesalahan,0,1,0,0,0,0,0,0,0
ahok tuduh menista agama cuma satu ayat dalam kitab suci al alquran menista al alquran terdiri surat juz ayat kalau menghina satu ayat kena hukuman tahun penjara tinggal mengalikan berapa tahun hukuman kapan,0,0,0,0,0,0,0,0,0
orang yahudi hina rasulullah rasulullah tak marah rasulullah tak doa suruh mati rasulullah berharap dia pada islam,0,0,0,0,0,0,0,0,0
kamu bego,1,1,1,0,0,0,0,0,1
saatnya usir penjajah cina bumi indonesia,1,0,0,1,0,1,0,0,0
verifikasi cepat kamu sipit,0,0,0,0,0,0,0,0,0
kurang berusaha kayak bagaimana coba gue yang ky gue mengorbankan waktu buat pergi lebih pagi pulang lebih malam sinting kamu,1,1,1,0,0,0,1,0,0
video call sex yuk tante kontol gede nih,0,1,0,0,0,0,0,0,0
pengguna pengguna tulisanya selalu menyudutkan pemerintah di ada kan isu tenaga kerja asing cina tidak ditulis semenjak dibuktikan berkunjung polewali kalau waaah tiap hari itu yang ditulis,0,0,0,0,0,0,0,0,0
alah cebong kreatif banget ikut ikut bahasa pakai cebong anak kodok nabi kamu kan sih kodok makanya kamu panggil cebong laknat ganti presiden presiden baru asal bukan jokowi,1,1,0,1,0,0,0,0,1
ada nih cebong bangsat cepat modar kamu bong cuma jadi hama kamu bangsat,1,1,0,1,0,0,0,0,1
hoaks saling ancam komisi pemberantasan korupsi dewan perwakilan rakyat tangkap menangkap kalian orang dewan perwakilan rakyat malu malunya saling ancam bubarkan dewan perwakilan rakyat lebih baik,1,0,0,1,0,0,0,0,1
warga badui selesai memperingati tradisi seba pendopo pemerintah kabupaten lebak dilanjutkan bertemu gubernur banten wahidin halim hari sabtu seba baduy,0,0,0,0,0,0,0,0,0
bilang wendy kakak perempuan suruh jemput vider dia dijual mucikari,0,0,0,0,0,0,0,0,0
oke apalah lepas nih diam diam jadi baik biar diri sendiri sakit hati pendam mampus bye,0,1,0,0,0,0,0,0,0
aku yakin km tak kan jadi kepala daerah km tak kampanye dirimu sendiri apa hubung nya presiden,0,0,0,0,0,0,0,0,0
jadi festival wong gunung banyak sekali pertunjukan seni budaya banyak sekali akan ada artis mendatangi event festival wong gunung,0,0,0,0,0,0,0,0,0
mungkinkah sandi anies menyusul sahabat sahabatnya jadi buron yang ditangkap sebelum dilantik,1,0,0,1,0,0,0,0,1
tadi meeting sama orang asing pekerja lapangan percayalah orang lapangan lebih kece asyik keren orang kantoran orang kantoran rata rata kutu buku suka belajar,0,0,0,0,0,0,0,0,0
aku kafir sama,0,0,0,0,0,0,0,0,0
waduh adminnya ada dukungan teknis ahli ekonomi partai akun resmi partai dimanfaatkan komunikasikan pesan berarti mendidik paling untuk anggota simpatisannya,0,0,0,0,0,0,0,0,0
pekerja asing,0,0,0,0,0,0,0,0,0
gue mau menyindir jadi kesannya jadi menyindir aduh bego wkwk,0,1,0,0,0,0,0,0,0
aku jilat memek,0,1,0,0,0,0,0,0,0
presiden tegaskan pentingnya publikasi asian games newsidn asian games jokowi indonesia,0,0,0,0,0,0,0,0,0
tai conqueror kapan bangsat bantu gue lah karma dendi delio need best jungler,1,1,1,0,0,0,0,0,1
ooo baru tau berarti kristen nusantara konghucu nusantara buddha nusantara mas hindu nusantara hindu bali sih sering dengar islam bali ada tidak,0,0,0,0,0,0,0,0,0
ayo dukung tes baca al qur an antar calon presiden beragama islam pak pak kalau bisa baca al qur an sebaiknya jangan jadi calon presiden rt kamu setuju,0,0,0,0,0,0,0,0,0
apa anaknya sih napi cina kafir yang perlu usir,1,1,1,0,1,1,0,0,0
mafia wasit milanisti asing juventini senior banyak kok seangkatan gue,0,0,0,0,0,0,0,0,0
percaya mendukung apa disampaikan bung beliau aktivis tulen bukan abal abal berkiprah partai beliau dikenal konsisten berjuang kepentingan orang cilik pernah dipenjarakan zamannya huta,0,0,0,0,0,0,0,0,0
salah satu bangsat pengecut indonesia didukung bangsat pengecut bani onta grupnya kabur arab sana ingat tuhan tidur semua berbuat surat pemberitahuan tahunan terhadap ahok merasa dirinya pal,1,1,0,1,0,0,0,0,1
menangkap kalimat awal sok pintar sekolam pakai ngata ngatai islam kasihan banget teman cebong kamu islam adalah mati matian membela cebong kafir tidak taunya agama islam hina hina sama cebong kafir nih satu haha nas,1,1,0,1,1,0,0,0,0
